TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,R
0.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.5916614532470703
0.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,0.4,0.5038687586784363
0.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,0.3,0.48902785778045654
2.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.55,0.5112659335136414
2.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.9,0.5429621934890747
2.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.1,0.4735625684261322
2.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.8,0.5340495109558105
3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.5,0.5669329762458801
3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.65,0.5742392539978027
3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.45,0.5641285181045532
3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.3,0.5532077550888062
1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,0.6729581952095032
1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,0.85,0.6638731956481934
1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,0.45,0.6417487263679504
1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,0.7,0.6546919941902161
2.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,0.2,0.5299981832504272
2.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,0.9,0.5822235345840454
2.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,0.65,0.5610967874526978
2.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,0.55,0.5531822443008423
0.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,0.6,0.5931760668754578
0.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,0.6258580088615417
0.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,0.35,0.5743485689163208
0.0,4.0,2.0,0.0,0.0,3.0,2.0,1.0,0.45,0.5816546678543091
2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.4,0.5612037777900696
2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.9,0.6105014085769653
2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.8,0.5990463495254517
2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.35,0.5543290376663208
3.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.8,0.6302875876426697
3.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.6392473578453064
3.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.5,0.6170578002929688
3.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.85,0.6324890851974487
2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.15,0.577948808670044
2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.95,0.6270079612731934
2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.65,0.6107819676399231
2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.6292005181312561
1.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,0.25,0.5876612663269043
1.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,0.8,0.6154916882514954
1.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,0.95,0.619811475276947
1.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,0.45,0.5977489352226257
2.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0.35,0.5870403051376343
2.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0.4,0.5909817814826965
2.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0.5,0.5991951823234558
2.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.6319834589958191
1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.5,0.5982800126075745
1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.3,0.583196759223938
1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.9,0.6313173770904541
1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.6,0.6056812405586243
1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.75,0.6365678310394287
1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,0.6207796335220337
1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.7,0.6328459978103638
1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.95,0.6496110558509827
3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9,0.5442710518836975
3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.6,0.5252393484115601
3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.1,0.47988396883010864
3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.85,0.5412291884422302
1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.25,0.5992332696914673
1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.35,0.6045259237289429
1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.6,0.6146706938743591
1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.1,0.5885711312294006
3.0,6.0,2.0,4.0,1.0,1.0,0.0,1.0,0.6,0.5770446062088013
3.0,6.0,2.0,4.0,1.0,1.0,0.0,1.0,0.7,0.5814772844314575
3.0,6.0,2.0,4.0,1.0,1.0,0.0,1.0,0.35,0.5528315901756287
3.0,6.0,2.0,4.0,1.0,1.0,0.0,1.0,0.25,0.5403268337249756
3.0,4.0,2.0,1.0,0.0,2.0,3.0,0.0,0.85,0.5548813939094543
3.0,4.0,2.0,1.0,0.0,2.0,3.0,0.0,0.7,0.5445132255554199
3.0,4.0,2.0,1.0,0.0,2.0,3.0,0.0,0.65,0.5410460829734802
3.0,4.0,2.0,1.0,0.0,2.0,3.0,0.0,0.45,0.5277485251426697
1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.8,0.6166866421699524
1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.35,0.5674875378608704
1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.3,0.5620643496513367
1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.75,0.6126793026924133
3.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,0.65,0.5539001822471619
3.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,0.95,0.5760983824729919
3.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,0.4,0.5260091423988342
3.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,0.9,0.5720837116241455
2.0,6.0,0.0,3.0,1.0,3.0,0.0,0.0,0.35,0.5158407092094421
2.0,6.0,0.0,3.0,1.0,3.0,0.0,0.0,0.95,0.5540652275085449
2.0,6.0,0.0,3.0,1.0,3.0,0.0,0.0,0.85,0.5482614636421204
2.0,6.0,0.0,3.0,1.0,3.0,0.0,0.0,0.05,0.49244317412376404
2.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,0.65,0.6209002733230591
2.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,0.4,0.6049498915672302
2.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,0.6332123875617981
2.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,0.3,0.597344160079956
3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.2,0.6020058393478394
3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.65,0.6244630217552185
3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.1,0.5953002572059631
3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6158080697059631
2.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,0.9,0.5993852615356445
2.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,0.95,0.6015471816062927
2.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,0.5,0.5843309164047241
2.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,0.7,0.5915663242340088
1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.55,0.590614378452301
1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.95,0.6135420203208923
1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.05,0.5648837089538574
1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5882203578948975
1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,0.3,0.6150810718536377
1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,0.8,0.6463843584060669
1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,0.75,0.6427677273750305
1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,0.7,0.6390945315361023
0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.45,0.48235175013542175
0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.85,0.5096808075904846
0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.1,0.45736250281333923
0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.35,0.4754841923713684
0.0,5.0,1.0,3.0,1.0,0.0,2.0,0.0,0.05,0.5347281694412231
0.0,5.0,1.0,3.0,1.0,0.0,2.0,0.0,0.8,0.6070663928985596
0.0,5.0,1.0,3.0,1.0,0.0,2.0,0.0,0.75,0.6011323928833008
0.0,5.0,1.0,3.0,1.0,0.0,2.0,0.0,0.95,0.6245056986808777
1.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.75,0.6066796183586121
1.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.5827250480651855
1.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.2,0.5581462979316711
1.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.55,0.5880810618400574
0.0,1.0,0.0,4.0,0.0,1.0,3.0,2.0,0.45,0.3874152898788452
0.0,1.0,0.0,4.0,0.0,1.0,3.0,2.0,1.0,0.4635770320892334
0.0,1.0,0.0,4.0,0.0,1.0,3.0,2.0,0.3,0.376706600189209
0.0,1.0,0.0,4.0,0.0,1.0,3.0,2.0,0.9,0.44486668705940247
1.0,6.0,1.0,1.0,1.0,3.0,3.0,0.0,0.6,0.5909757614135742
1.0,6.0,1.0,1.0,1.0,3.0,3.0,0.0,0.25,0.5666260719299316
1.0,6.0,1.0,1.0,1.0,3.0,3.0,0.0,0.85,0.6111928224563599
1.0,6.0,1.0,1.0,1.0,3.0,3.0,0.0,0.2,0.5637643933296204
2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.5,0.5865330696105957
2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.25,0.5645930767059326
2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.95,0.6088273525238037
2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.3,0.5690807700157166
2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.9,0.6742318272590637
2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.1,0.6144999861717224
2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.45,0.6448046565055847
2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.05,0.609434187412262
1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.3,0.5698076486587524
1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.1,0.5532115697860718
1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.35,0.5742526650428772
1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.9,0.6236047148704529
1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.2,0.5232716202735901
1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.9,0.5859675407409668
1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.25,0.5282717347145081
1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.95,0.5890942811965942
2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.95,0.6044257879257202
2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.75,0.588779866695404
2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.05,0.5308234691619873
2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.1,0.5347244739532471
2.0,6.0,3.0,2.0,1.0,1.0,3.0,0.0,0.4,0.5036036372184753
2.0,6.0,3.0,2.0,1.0,1.0,3.0,0.0,0.8,0.5262985229492188
2.0,6.0,3.0,2.0,1.0,1.0,3.0,0.0,0.9,0.5316368341445923
2.0,6.0,3.0,2.0,1.0,1.0,3.0,0.0,0.85,0.5288801193237305
2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,0.15,0.49837231636047363
2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,0.25,0.5058411955833435
2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,0.3,0.5100447535514832
2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,0.7,0.5409834980964661
1.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,0.75,0.5196249485015869
1.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,0.85,0.5284808874130249
1.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,0.6,0.506964921951294
1.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,0.25,0.47158464789390564
0.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,0.45,0.5216444134712219
0.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,0.1,0.4672307074069977
0.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,0.35,0.5038854479789734
0.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,0.3,0.4956570565700531
0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.55,0.5458223223686218
0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.95,0.5730080008506775
0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.15,0.5210838913917542
0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5429404973983765
2.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.95,0.5852258801460266
2.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.5,0.5512760281562805
2.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.1,0.5236316919326782
2.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.05,0.5206233859062195
2.0,5.0,2.0,3.0,1.0,3.0,1.0,0.0,0.75,0.6609826683998108
2.0,5.0,2.0,3.0,1.0,3.0,1.0,0.0,0.7,0.6573877334594727
2.0,5.0,2.0,3.0,1.0,3.0,1.0,0.0,0.9,0.6703934073448181
2.0,5.0,2.0,3.0,1.0,3.0,1.0,0.0,0.6,0.6499533653259277
3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5280485153198242
3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.2,0.515039324760437
3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.95,0.5478176474571228
3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.8,0.5405253767967224
1.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,0.1,0.6129515767097473
1.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,0.15,0.6165518164634705
1.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,0.3,0.6271628737449646
1.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,0.2,0.6200631260871887
3.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,0.2,0.5073487162590027
3.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.5598772168159485
3.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,0.95,0.5560815930366516
3.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,0.6,0.5332575440406799
2.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,0.65,0.5355926156044006
2.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,0.8,0.5466601252555847
2.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,0.15,0.505151629447937
2.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,0.45,0.5227832794189453
2.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,0.45,0.6383663415908813
2.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,0.1,0.6129117608070374
2.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,0.55,0.6443802714347839
2.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,0.25,0.6246482729911804
2.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,0.55,0.5783454179763794
2.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,0.5703437924385071
2.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,0.05,0.5496389269828796
2.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,0.25,0.5621576309204102
1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.25,0.5495574474334717
1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.4,0.56255704164505
1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.6209776401519775
1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.75,0.5989916324615479
1.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.2,0.6346630454063416
1.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.05,0.6259531378746033
1.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.6,0.6647520661354065
1.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.5,0.6576300859451294
2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.4,0.6204620003700256
2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.8,0.6410759091377258
2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.95,0.6496230959892273
2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.9,0.646726131439209
0.0,6.0,3.0,0.0,1.0,2.0,1.0,1.0,0.95,0.5979166626930237
0.0,6.0,3.0,0.0,1.0,2.0,1.0,1.0,0.5,0.5618455410003662
0.0,6.0,3.0,0.0,1.0,2.0,1.0,1.0,0.15,0.5392557978630066
0.0,6.0,3.0,0.0,1.0,2.0,1.0,1.0,0.85,0.5912560820579529
2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.8,0.6183555126190186
2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.6336709856987
2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.2,0.5680559873580933
2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.6,0.6009610891342163
2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.1,0.5982488989830017
2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.65,0.624791145324707
2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.3,0.6106118559837341
2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.9,0.6355672478675842
1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.2,0.6238894462585449
1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.9,0.6800868511199951
1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.05,0.6188995838165283
1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.75,0.6678141951560974
0.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.2,0.6027268171310425
0.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.4,0.6208688020706177
0.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.6,0.637058436870575
0.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.85,0.65092933177948
0.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,0.2,0.4996591806411743
0.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,0.65,0.5231174826622009
0.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,0.25,0.5017590522766113
0.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,0.45,0.510890007019043
1.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,0.75,0.593397855758667
1.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,0.05,0.5627549886703491
1.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,0.95,0.6008942723274231
1.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,0.55,0.5865594148635864
2.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5656585097312927
2.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.25,0.5321090221405029
2.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.2,0.5256867408752441
2.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.75,0.5859989523887634
2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.15,0.5637078285217285
2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.65,0.5995524525642395
2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.8,0.6086504459381104
2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.05,0.5552676916122437
0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.65,0.5713453888893127
0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.1,0.5354465246200562
0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.4,0.5552675127983093
0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.2,0.5407527089118958
3.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,0.75,0.5661054849624634
3.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,0.35,0.5421249270439148
3.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,0.2,0.5334578156471252
3.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,0.55,0.5530499815940857
3.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,0.85,0.5631691813468933
3.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,0.9,0.568976879119873
3.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,0.6,0.5334538817405701
3.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,0.7,0.5452408790588379
3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.1,0.46407178044319153
3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.35,0.4824583828449249
3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.15,0.4678853452205658
3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.65,0.49997347593307495
2.0,4.0,3.0,0.0,1.0,3.0,3.0,0.0,0.3,0.5205366611480713
2.0,4.0,3.0,0.0,1.0,3.0,3.0,0.0,0.25,0.516941487789154
2.0,4.0,3.0,0.0,1.0,3.0,3.0,0.0,0.6,0.5408339500427246
2.0,4.0,3.0,0.0,1.0,3.0,3.0,0.0,0.15,0.5095667243003845
1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.75,0.6535924077033997
1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.9,0.6627870798110962
1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.2,0.6137682199478149
1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.4,0.6342227458953857
0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,0.3,0.548435389995575
0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,0.15,0.5375032424926758
0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,0.95,0.5970541834831238
0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,0.35,0.551845133304596
0.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,0.7,0.6399691700935364
0.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,0.95,0.6574146151542664
0.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,0.75,0.6433476209640503
0.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,0.4,0.6162859201431274
1.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.1,0.5990026593208313
1.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.2,0.6022055149078369
1.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.55,0.6172891855239868
1.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.8,0.6294639706611633
1.0,6.0,3.0,2.0,1.0,2.0,3.0,0.0,0.6,0.526781439781189
1.0,6.0,3.0,2.0,1.0,2.0,3.0,0.0,0.25,0.5048398971557617
1.0,6.0,3.0,2.0,1.0,2.0,3.0,0.0,0.7,0.5339062809944153
1.0,6.0,3.0,2.0,1.0,2.0,3.0,0.0,0.65,0.5301961302757263
2.0,6.0,0.0,2.0,1.0,3.0,3.0,1.0,0.15,0.5458351373672485
2.0,6.0,0.0,2.0,1.0,3.0,3.0,1.0,0.55,0.5713352560997009
2.0,6.0,0.0,2.0,1.0,3.0,3.0,1.0,0.6,0.5738894939422607
2.0,6.0,0.0,2.0,1.0,3.0,3.0,1.0,0.65,0.5763943195343018
3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.55,0.5090882778167725
3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.4,0.4903980493545532
3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.35,0.48362505435943604
3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.2,0.4638619124889374
3.0,6.0,0.0,2.0,0.0,3.0,3.0,0.0,0.2,0.44621360301971436
3.0,6.0,0.0,2.0,0.0,3.0,3.0,0.0,0.25,0.44959595799446106
3.0,6.0,0.0,2.0,0.0,3.0,3.0,0.0,0.95,0.4881221652030945
3.0,6.0,0.0,2.0,0.0,3.0,3.0,0.0,0.65,0.47339218854904175
0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.95,0.6472779512405396
0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.75,0.6329507827758789
0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.35,0.5978732705116272
0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.6,0.6212825775146484
2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.3,0.5048806071281433
2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.15,0.4912757873535156
2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.85,0.5527072548866272
2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.2,0.49539846181869507
0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5323797464370728
0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25,0.5168682336807251
0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.55,0.5361393690109253
0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.05,0.5090144276618958
3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,0.45,0.5615444779396057
3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,0.65,0.57794189453125
3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,0.85,0.5858830809593201
3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,0.5,0.5669718980789185
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.85,0.556013822555542
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.5113096237182617
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4,0.5193895101547241
